year,county_fips,state,county_name,Dcandidatevotes,Rcandidatevotes,totalvotes,RATE,,
2016,18077,INDIANA,JEFFERSON,4326,8546,13544,-0.68082001,,
2016,18079,INDIANA,JENNINGS,2364,8224,11150,-1.246701609,,
2016,18081,INDIANA,JOHNSON,17318,45456,66500,-0.964998402,,
2016,18083,INDIANA,KNOX,3772,11077,15516,-1.077265522,,
2016,18085,INDIANA,KOSCIUSKO,6313,23935,32084,-1.332730823,,
2016,18087,INDIANA,LAGRANGE,2080,7025,9566,-1.217107322,,
2016,18089,INDIANA,LAKE,116935,75625,201205,0.435831309,,
2016,18091,INDIANA,LAPORTE,19798,22687,45203,-0.136211151,,
2016,18093,INDIANA,LAWRENCE,4210,14035,19152,-1.204091562,,
2016,18095,INDIANA,MADISON,18595,32376,53909,-0.55452468,,
2016,18097,INDIANA,MARION,212899,130360,362372,0.490518021,,
2016,18099,INDIANA,MARSHALL,4798,12288,18082,-0.940424012,,
2016,18101,INDIANA,MARTIN,881,3697,4809,-1.434219333,,
2016,18103,INDIANA,MIAMI,2766,9975,13482,-1.28267973,,
2016,18105,INDIANA,MONROE,34216,20592,58454,0.50779072,,
2016,18107,INDIANA,MONTGOMERY,3362,11059,15156,-1.190708541,,
2016,18109,INDIANA,MORGAN,6040,23674,31280,-1.365973388,,
2016,18111,INDIANA,NEWTON,1404,4077,5795,-1.066036118,,
2016,18113,INDIANA,NOBLE,3904,12198,16890,-1.139270335,,
2016,18115,INDIANA,OHIO,686,2118,2921,-1.127349898,,
2016,18117,INDIANA,ORANGE,2048,5803,8192,-1.041511318,,
2016,18119,INDIANA,OWEN,1946,6153,8557,-1.151163784,,
2016,18121,INDIANA,PARKE,1441,4863,6582,-1.216318214,,
2016,18123,INDIANA,PERRY,3062,4556,8055,-0.397376748,,
2016,18125,INDIANA,PIKE,1297,4398,5977,-1.221095987,,
2016,18127,INDIANA,PORTER,33676,38832,77190,-0.142459232,,
2016,18129,INDIANA,POSEY,3521,8404,12467,-0.869962743,,
2016,18131,INDIANA,PULASKI,1327,3854,5459,-1.066190815,,
2016,18133,INDIANA,PUTNAM,3356,10637,14715,-1.153588701,,
2016,18135,INDIANA,RANDOLPH,2446,7517,10458,-1.122713085,,
2016,18137,INDIANA,RIPLEY,2471,9806,12810,-1.378371516,,
2016,18139,INDIANA,RUSH,1525,5292,7214,-1.244201836,,
2016,18141,INDIANA,ST. JOSEPH,52252,52021,110060,0.004430684,,
2016,18143,INDIANA,SCOTT,2642,6074,9101,-0.832481161,,
2016,18145,INDIANA,SHELBY,4247,12718,17994,-1.096805462,,
2016,18147,INDIANA,SPENCER,2861,6572,9979,-0.831646986,,
2016,18149,INDIANA,STARKE,2489,6367,9226,-0.939247378,,
2016,18151,INDIANA,STEUBEN,3744,10133,14566,-0.995642866,,
2016,18153,INDIANA,SULLIVAN,2113,6138,8559,-1.066390218,,
2016,18155,INDIANA,SWITZERLAND,930,2558,3699,-1.011796396,,
2016,18157,INDIANA,TIPPECANOE,27282,30768,62515,-0.120248045,,
2016,18159,INDIANA,TIPTON,1587,5589,7510,-1.258954939,,
2016,18161,INDIANA,UNION,715,2445,3291,-1.229517859,,
2016,18163,INDIANA,VANDERBURGH,28530,40496,72507,-0.350247039,,
2016,18165,INDIANA,VERMILLION,2081,4513,6939,-0.774113573,,
2016,18167,INDIANA,VIGO,15931,21937,39818,-0.319907812,,
2016,18169,INDIANA,WABASH,3018,9821,13468,-1.17992859,,
2016,18171,INDIANA,WARREN,839,2898,3930,-1.239565416,,
2016,18173,INDIANA,WARRICK,9086,19113,29589,-0.743633964,,
2016,18175,INDIANA,WASHINGTON,2636,8209,11382,-1.135968497,,
2016,18177,INDIANA,WAYNE,8322,16028,25579,-0.655434582,,
2016,18179,INDIANA,WELLS,2586,10005,13185,-1.352972688,,
2016,18181,INDIANA,WHITE,2590,6893,10053,-0.978848528,,
2016,18183,INDIANA,WHITLEY,3379,11358,15623,-1.212342534,,
2016,19001,IOWA,ADAIR,1133,2461,3811,-0.775698789,,
2016,19003,IOWA,ADAMS,565,1395,2106,-0.903823963,,
2016,19005,IOWA,ALLAMAKEE,2421,4093,6923,-0.52509752,,
2016,19007,IOWA,APPANOOSE,1814,4033,6136,-0.798976164,,
2016,19009,IOWA,AUDUBON,1080,2136,3412,-0.68197388,,
2016,19011,IOWA,BENTON,4678,8232,13844,-0.56515833,,
2016,19013,IOWA,BLACK HAWK,32233,27476,64405,0.159677876,,
2016,19015,IOWA,BOONE,5541,7484,14196,-0.300592419,,
2016,19017,IOWA,BREMER,5356,7208,13538,-0.296974092,,
2016,19019,IOWA,BUCHANAN,3970,5510,10252,-0.327798528,,
2016,19021,IOWA,BUENA VISTA,2856,4903,8278,-0.540425218,,
2016,19023,IOWA,BUTLER,2157,4921,7513,-0.824793394,,
2016,19025,IOWA,CALHOUN,1398,3468,5159,-0.908535415,,
2016,19027,IOWA,CARROLL,3309,6638,10544,-0.696164684,,
2016,19029,IOWA,CASS,1951,4761,7125,-0.892115669,,
2016,19031,IOWA,CEDAR,3599,5295,9541,-0.38610695,,
2016,19033,IOWA,CERRO GORDO,9862,11621,22965,-0.164124818,,
2016,19035,IOWA,CHEROKEE,1679,4192,6258,-0.914979569,,
2016,19037,IOWA,CHICKASAW,2266,3742,6435,-0.501604065,,
2016,19039,IOWA,CLARKE,1465,2713,4454,-0.616199791,,
2016,19041,IOWA,CLAY,2249,5877,8617,-0.960560755,,
2016,19043,IOWA,CLAYTON,3237,5317,9129,-0.49626226,,
2016,19045,IOWA,CLINTON,10095,11276,23067,-0.110636321,,
2016,19047,IOWA,CRAWFORD,1991,4617,6935,-0.841108118,,
2016,19049,IOWA,DALLAS,15701,19339,38252,-0.208399378,,
2016,19051,IOWA,DAVIS,977,2723,3882,-1.025002841,,
2016,19053,IOWA,DECATUR,1201,2296,3734,-0.648013935,,
2016,19055,IOWA,DELAWARE,2957,5694,9241,-0.655237748,,
2016,19057,IOWA,DES MOINES,8212,9529,19103,-0.148743281,,
2016,19059,IOWA,DICKINSON,3056,6753,10354,-0.792879979,,
2016,19061,IOWA,DUBUQUE,22850,23460,49721,-0.026345726,,
2016,19063,IOWA,EMMET,1357,3124,4753,-0.833837851,,
2016,19065,IOWA,FAYETTE,3689,5620,9975,-0.420976245,,
2016,19067,IOWA,FLOYD,3179,4375,8060,-0.319339838,,
2016,19069,IOWA,FRANKLIN,1493,3163,4968,-0.750733426,,
2016,19071,IOWA,FREMONT,963,2407,3595,-0.916083026,,
2016,19073,IOWA,GREENE,1691,2820,4821,-0.511416815,,
2016,19075,IOWA,GRUNDY,1856,4527,6872,-0.891635834,,
2016,19077,IOWA,GUTHRIE,1732,3628,5750,-0.739404722,,
2016,19079,IOWA,HAMILTON,2726,4463,7694,-0.492985852,,
2016,19081,IOWA,HANCOCK,1587,3977,5871,-0.918682325,,
2016,19083,IOWA,HARDIN,2787,5254,8533,-0.634023943,,
2016,19085,IOWA,HARRISON,2131,4902,7465,-0.833051932,,
2016,19087,IOWA,HENRY,2904,5779,9404,-0.68814156,,
2016,19089,IOWA,HOWARD,1677,2611,4559,-0.442726807,,
2016,19091,IOWA,HUMBOLDT,1252,3568,5087,-1.047262942,,
2016,19093,IOWA,IDA,792,2655,3612,-1.209638542,,
2016,19095,IOWA,IOWA,3084,5205,8904,-0.523392246,,
2016,19097,IOWA,JACKSON,3837,5824,10310,-0.4172965,,
2016,19099,IOWA,JASPER,7109,10560,19034,-0.395711691,,
2016,19101,IOWA,JEFFERSON,3710,3748,8156,-0.010190488,,
2016,19103,IOWA,JOHNSON,50200,21044,76940,0.869399543,,
2016,19105,IOWA,JONES,3787,5720,10133,-0.412394656,,
2016,19107,IOWA,KEOKUK,1342,3390,4985,-0.926668883,,
2016,19109,IOWA,KOSSUTH,2543,5653,8607,-0.798841891,,
2016,19111,IOWA,LEE,6215,8803,16151,-0.348126848,,
2016,19113,IOWA,LINN,58935,48390,117098,0.197141961,,
2016,19115,IOWA,LOUISA,1648,3069,5008,-0.621789344,,
2016,19117,IOWA,LUCAS,1239,2877,4354,-0.842443482,,
2016,19119,IOWA,LYON,920,5192,6377,-1.730500588,,
2016,19121,IOWA,MADISON,2678,5360,8636,-0.693893728,,
2016,19123,IOWA,MAHASKA,2619,7432,10632,-1.043002436,,
2016,19125,IOWA,MARION,5482,10962,17816,-0.692964749,,
2016,19127,IOWA,MARSHALL,7652,9146,17980,-0.178349574,,
2016,19129,IOWA,MILLS,2090,5067,7698,-0.885584861,,
2016,19131,IOWA,MITCHELL,1888,3190,5417,-0.524502849,,
2016,19133,IOWA,MONONA,1247,3120,4572,-0.917092335,,
2016,19135,IOWA,MONROE,1056,2638,3865,-0.915532869,,
2016,19137,IOWA,MONTGOMERY,1314,3436,5044,-0.961232084,,
2016,19139,IOWA,MUSCATINE,8368,9584,19434,-0.135680134,,
2016,19141,IOWA,O'BRIEN,1315,5752,7406,-1.475710955,,
2016,19143,IOWA,OSCEOLA,552,2531,3213,-1.522821714,,
2016,19145,IOWA,PAGE,1807,4893,7044,-0.996137601,,
2016,19147,IOWA,PALO ALTO,1398,3081,4703,-0.790211576,,
2016,19149,IOWA,PLYMOUTH,2885,9680,13190,-1.210537001,,
2016,19151,IOWA,POCAHONTAS,963,2702,3865,-1.031694107,,
2016,19153,IOWA,POLK,119804,93492,231555,0.247981203,,
2016,19155,IOWA,POTTAWATTAMIE,15355,24447,42680,-0.465066355,,
2016,19157,IOWA,POWESHIEK,4304,4946,9833,-0.139034346,,
2016,19159,IOWA,RINGGOLD,753,1824,2707,-0.884721943,,
2016,19161,IOWA,SAC,1270,3703,5212,-1.070126401,,
2016,19163,IOWA,SCOTT,40440,39149,86220,0.032444515,,
2016,19165,IOWA,SHELBY,1662,4362,6370,-0.964908971,,
2016,19167,IOWA,SIOUX,2300,14785,18194,-1.86070403,,
2016,19169,IOWA,STORY,25709,19458,50667,0.278582829,,
2016,19171,IOWA,TAMA,3196,4971,8752,-0.441720999,,
2016,19173,IOWA,TAYLOR,758,2111,3029,-1.024233662,,
2016,19175,IOWA,UNION,1922,3525,5832,-0.606514126,,
2016,19177,IOWA,VAN BUREN,845,2527,3561,-1.09545148,,
2016,19179,IOWA,WAPELLO,5594,8715,15149,-0.443351084,,
2016,19181,IOWA,WARREN,10411,14814,27300,-0.35270974,,
2016,19183,IOWA,WASHINGTON,3943,6173,10929,-0.448243089,,
2016,19185,IOWA,WAYNE,719,2069,2940,-1.05695932,,
2016,19187,IOWA,WEBSTER,6305,10056,17430,-0.466826502,,
2016,19189,IOWA,WINNEBAGO,1931,3447,5787,-0.579466284,,
2016,19191,IOWA,WINNESHIEK,5254,5344,11362,-0.016984745,,
2016,19193,IOWA,WOODBURY,16210,24727,43718,-0.422267428,,
2016,19195,IOWA,WORTH,1530,2453,4257,-0.47204403,,
2016,19197,IOWA,WRIGHT,1896,3800,6026,-0.695254663,,
2016,20001,KANSAS,ALLEN,1433,3651,5454,-0.935230954,,
2016,20003,KANSAS,ANDERSON,672,2435,3350,-1.287443695,,
2016,20005,KANSAS,ATCHISON,1989,4049,6575,-0.710837937,,
2016,20007,KANSAS,BARBER,286,1850,2252,-1.866949107,,
2016,20009,KANSAS,BARTON,1839,7888,10269,-1.456120672,,
2016,20011,KANSAS,BOURBON,1336,4424,6093,-1.197364189,,
2016,20013,KANSAS,BROWN,863,2906,4036,-1.214118153,,
2016,20015,KANSAS,BUTLER,6573,19073,27657,-1.065303373,,
2016,20017,KANSAS,CHASE,316,969,1369,-1.120522398,,
2016,20019,KANSAS,CHAUTAUQUA,197,1236,1481,-1.836431909,,
2016,20021,KANSAS,CHEROKEE,2005,6182,8620,-1.125997783,,
2016,20023,KANSAS,CHEYENNE,181,1173,1407,-1.868822817,,
2016,20025,KANSAS,CLARK,120,825,1005,-1.927891644,,
2016,20027,KANSAS,CLAY,677,2891,3820,-1.451686469,,
2016,20029,KANSAS,CLOUD,761,2919,3930,-1.344363013,,
2016,20031,KANSAS,COFFEY,727,3050,4068,-1.433970392,,
2016,20033,KANSAS,COMANCHE,102,715,867,-1.947309729,,
2016,20035,KANSAS,COWLEY,3551,8270,12621,-0.845405255,,
2016,20037,KANSAS,CRAWFORD,5199,8624,14891,-0.506082715,,
2016,20039,KANSAS,DECATUR,178,1210,1452,-1.916592088,,
2016,20041,KANSAS,DICKINSON,1609,6029,8210,-1.320968291,,
2016,20043,KANSAS,DONIPHAN,587,2606,3378,-1.490546938,,
2016,20045,KANSAS,DOUGLAS,31195,14688,50087,0.753226992,,
2016,20047,KANSAS,EDWARDS,212,1037,1319,-1.587500934,,
2016,20049,KANSAS,ELK,160,1048,1259,-1.87946505,,
2016,20051,KANSAS,ELLIS,2742,8466,11947,-1.127370561,,
2016,20053,KANSAS,ELLSWORTH,521,1969,2679,-1.329531037,,
2016,20055,KANSAS,FINNEY,3195,6350,10159,-0.686867725,,
2016,20057,KANSAS,FORD,2149,5114,7718,-0.866979259,,
2016,20059,KANSAS,FRANKLIN,2892,7185,10965,-0.910047215,,
2016,20061,KANSAS,GEARY,2722,4274,7504,-0.451183253,,
2016,20063,KANSAS,GOVE,149,1140,1343,-2.034837235,,
2016,20065,KANSAS,GRAHAM,188,1025,1284,-1.696005929,,
2016,20067,KANSAS,GRANT,441,1804,2389,-1.408716825,,
2016,20069,KANSAS,GRAY,263,1698,2066,-1.865052335,,
2016,20071,KANSAS,GREELEY,83,534,650,-1.861555231,,
2016,20073,KANSAS,GREENWOOD,485,2160,2840,-1.49371461,,
2016,20075,KANSAS,HAMILTON,121,705,876,-1.762407257,,
2016,20077,KANSAS,HARPER,393,1996,2578,-1.625090845,,
2016,20079,KANSAS,HARVEY,5068,8668,14916,-0.536691821,,
2016,20081,KANSAS,HASKELL,245,1040,1354,-1.445717782,,
2016,20083,KANSAS,HODGEMAN,124,855,1017,-1.930819903,,
2016,20085,KANSAS,JACKSON,1512,3939,5818,-0.957493606,,
2016,20087,KANSAS,JEFFERSON,2518,5213,8337,-0.72769057,,
2016,20089,KANSAS,JEWELL,180,1223,1494,-1.916105285,,
2016,20091,KANSAS,JOHNSON,129852,137490,290090,-0.057155847,,
2016,20093,KANSAS,KEARNY,174,1075,1316,-1.821020641,,
2016,20095,KANSAS,KINGMAN,599,2530,3334,-1.440712984,,
2016,20097,KANSAS,KIOWA,114,900,1079,-2.066196315,,
2016,20099,KANSAS,LABETTE,2291,5335,8107,-0.845300481,,
2016,20101,KANSAS,LANE,106,718,871,-1.913030475,,
2016,20103,KANSAS,LEAVENWORTH,10209,17638,30301,-0.546785981,,
2016,20105,KANSAS,LINCOLN,215,1179,1464,-1.701783872,,
2016,20107,KANSAS,LINN,736,3484,4427,-1.554706219,,
2016,20109,KANSAS,LOGAN,149,1132,1357,-2.027794953,,
2016,20111,KANSAS,LYON,4649,6552,12288,-0.343118204,,
2016,20113,KANSAS,MCPHERSON,3226,8549,12742,-0.974571337,,
2016,20115,KANSAS,MARION,1204,4003,5624,-1.201394733,,
2016,20117,KANSAS,MARSHALL,1072,3307,4673,-1.126515371,,
2016,20119,KANSAS,MEADE,210,1415,1720,-1.907777279,,
2016,20121,KANSAS,MIAMI,3991,10003,15022,-0.918843222,,
2016,20123,KANSAS,MITCHELL,477,2308,2942,-1.576620137,,
2016,20125,KANSAS,MONTGOMERY,2637,8679,12004,-1.191264407,,
2016,20127,KANSAS,MORRIS,601,1820,2624,-1.107996846,,
2016,20129,KANSAS,MORTON,147,995,1192,-1.91231015,,
2016,20131,KANSAS,NEMAHA,725,4124,5122,-1.73840719,,
2016,20133,KANSAS,NEOSHO,1501,4431,6314,-1.08249374,,
2016,20135,KANSAS,NESS,162,1228,1454,-2.025545773,,
2016,20137,KANSAS,NORTON,281,1840,2234,-1.879166181,,
2016,20139,KANSAS,OSAGE,1753,4826,7046,-1.012689361,,
2016,20141,KANSAS,OSBORNE,233,1460,1788,-1.835153261,,
2016,20143,KANSAS,OTTAWA,424,2283,2903,-1.683512191,,
2016,20145,KANSAS,PAWNEE,579,1904,2661,-1.190409738,,
2016,20147,KANSAS,PHILLIPS,300,2233,2664,-2.007318777,,
2016,20149,KANSAS,POTTAWATOMIE,2225,7612,10693,-1.229969034,,
2016,20151,KANSAS,PRATT,771,2838,3842,-1.303166484,,
2016,20153,KANSAS,RAWLINS,163,1220,1472,-2.012855937,,
2016,20155,KANSAS,RENO,6837,15513,24210,-0.819329343,,
2016,20157,KANSAS,REPUBLIC,375,2024,2529,-1.685905004,,
2016,20159,KANSAS,RICE,695,2837,3804,-1.406590589,,
2016,20161,KANSAS,RILEY,9341,10107,21532,-0.07881494,,
2016,20163,KANSAS,ROOKS,275,2031,2419,-1.999512464,,
2016,20165,KANSAS,RUSH,233,1197,1503,-1.636535252,,
2016,20167,KANSAS,RUSSELL,461,2574,3193,-1.719818345,,
2016,20169,KANSAS,SALINE,6317,13828,22064,-0.78345111,,
2016,20171,KANSAS,SCOTT,236,1865,2202,-2.067184527,,
2016,20173,KANSAS,SEDGWICK,69627,104353,188783,-0.404626959,,
2016,20175,KANSAS,SEWARD,1628,3159,5038,-0.662903254,,
2016,20177,KANSAS,SHAWNEE,33926,35934,75406,-0.05750224,,
2016,20179,KANSAS,SHERIDAN,127,1197,1374,-2.243386619,,
2016,20181,KANSAS,SHERMAN,347,2089,2612,-1.795115982,,
2016,20183,KANSAS,SMITH,297,1661,2042,-1.721442971,,
2016,20185,KANSAS,STAFFORD,304,1490,1896,-1.589503698,,
2016,20187,KANSAS,STANTON,115,492,637,-1.453546588,,
2016,20189,KANSAS,STEVENS,220,1599,1891,-1.983506166,,
2016,20191,KANSAS,SUMNER,2076,6984,9722,-1.213178853,,
2016,20193,KANSAS,THOMAS,473,2908,3576,-1.81612545,,
2016,20195,KANSAS,TREGO,198,1227,1482,-1.824060414,,
2016,20197,KANSAS,WABAUNSEE,776,2372,3380,-1.11733624,,
2016,20199,KANSAS,WALLACE,46,721,798,-2.751997741,,
2016,20201,KANSAS,WASHINGTON,387,2194,2765,-1.735056948,,
2016,20203,KANSAS,WICHITA,140,769,956,-1.703448547,,
2016,20205,KANSAS,WILSON,594,2788,3591,-1.546200453,,
2016,20207,KANSAS,WOODSON,273,1082,1443,-1.377094664,,
2016,20209,KANSAS,WYANDOTTE,30146,15806,48781,0.64566263,,
2016,21001,KENTUCKY,ADAIR,1323,6637,8233,-1.612758169,,
2016,21003,KENTUCKY,ALLEN,1349,6466,8096,-1.567194102,,
2016,21005,KENTUCKY,ANDERSON,2634,8242,11422,-1.14073943,,
2016,21007,KENTUCKY,BALLARD,816,3161,4101,-1.354229357,,
2016,21009,KENTUCKY,BARREN,4275,13483,18488,-1.14864553,,
2016,21011,KENTUCKY,BATH,1361,3082,4587,-0.817359013,,
2016,21013,KENTUCKY,BELL,1720,7764,9718,-1.507173374,,
2016,21015,KENTUCKY,BOONE,15026,39082,57618,-0.955879969,,
2016,21017,KENTUCKY,BOURBON,2791,5569,8803,-0.69081555,,
2016,21019,KENTUCKY,BOYD,6021,13591,20454,-0.81415445,,
2016,21021,KENTUCKY,BOYLE,4281,8040,12946,-0.630242456,,
2016,21023,KENTUCKY,BRACKEN,705,2711,3527,-1.346875047,,
2016,21025,KENTUCKY,BREATHITT,1537,3991,5738,-0.954209362,,
2016,21027,KENTUCKY,BRECKINRIDGE,1960,6484,8774,-1.196393131,,
2016,21029,KENTUCKY,BULLITT,8255,26210,36069,-1.15532194,,
2016,21031,KENTUCKY,BUTLER,947,4428,5576,-1.542404201,,
2016,21033,KENTUCKY,CALDWELL,1260,4507,5975,-1.274520023,,
2016,21035,KENTUCKY,CALLOWAY,4749,10367,16049,-0.780693615,,
2016,21037,KENTUCKY,CAMPBELL,14658,25050,42510,-0.535887566,,
2016,21039,KENTUCKY,CARLISLE,432,2094,2601,-1.578405803,,
2016,21041,KENTUCKY,CARROLL,1106,2588,3855,-0.850135474,,
2016,21043,KENTUCKY,CARTER,2276,7587,10278,-1.20401674,,
2016,21045,KENTUCKY,CASEY,767,5482,6439,-1.966738475,,
2016,21047,KENTUCKY,CHRISTIAN,7188,14108,22083,-0.674329043,,
2016,21049,KENTUCKY,CLARK,4706,10710,16205,-0.822339594,,
2016,21051,KENTUCKY,CLAY,752,5861,6767,-2.053339193,,
2016,21053,KENTUCKY,CLINTON,547,3809,4462,-1.940673164,,
2016,21055,KENTUCKY,CRITTENDEN,617,3290,4037,-1.67377382,,
2016,21057,KENTUCKY,CUMBERLAND,459,2502,3066,-1.695795481,,
2016,21059,KENTUCKY,DAVIESS,14163,28907,45807,-0.71345085,,
2016,21061,KENTUCKY,EDMONSON,979,4135,5244,-1.440710965,,
2016,21063,KENTUCKY,ELLIOTT,740,2000,2855,-0.994252273,,
2016,21065,KENTUCKY,ESTILL,1108,4236,5545,-1.341062839,,
2016,21067,KENTUCKY,FAYETTE,69778,56894,136315,0.204128886,,
2016,21069,KENTUCKY,FLEMING,1348,4722,6260,-1.253610426,,
2016,21071,KENTUCKY,FLOYD,4015,11993,16540,-1.094285799,,
2016,21073,KENTUCKY,FRANKLIN,10717,11819,23865,-0.09787714,,
2016,21075,KENTUCKY,FULTON,774,1549,2382,-0.693792967,,
2016,21077,KENTUCKY,GALLATIN,749,2443,3338,-1.182243088,,
2016,21079,KENTUCKY,GARRARD,1453,5904,7623,-1.401999703,,
2016,21081,KENTUCKY,GRANT,1910,7268,9559,-1.336377908,,
2016,21083,KENTUCKY,GRAVES,3308,12671,16606,-1.342972141,,
2016,21085,KENTUCKY,GRAYSON,1959,8219,10576,-1.434014408,,
2016,21087,KENTUCKY,GREEN,832,4372,5333,-1.659143408,,
2016,21089,KENTUCKY,GREENUP,4146,11546,16277,-1.024195043,,
2016,21091,KENTUCKY,HANCOCK,1244,2788,4295,-0.806992499,,
2016,21093,KENTUCKY,HARDIN,13944,26971,43156,-0.659712906,,
2016,21095,KENTUCKY,HARLAN,1372,9129,10757,-1.89518663,,
2016,21097,KENTUCKY,HARRISON,2031,5435,7781,-0.984331238,,
2016,21099,KENTUCKY,HART,1730,5320,7264,-1.123351895,,
2016,21101,KENTUCKY,HENDERSON,6707,12159,19710,-0.594917879,,
2016,21103,KENTUCKY,HENRY,1828,4944,7149,-0.994952247,,
2016,21105,KENTUCKY,HICKMAN,449,1657,2157,-1.30574113,,
2016,21107,KENTUCKY,HOPKINS,4310,15277,20345,-1.265410525,,
2016,21109,KENTUCKY,JACKSON,482,4889,5501,-2.316798949,,
2016,21111,KENTUCKY,JEFFERSON,190836,143768,353099,0.283213531,,
2016,21113,KENTUCKY,JESSAMINE,6144,15474,23326,-0.9236852,,
2016,21115,KENTUCKY,JOHNSON,1250,8043,9572,-1.861658597,,
2016,21117,KENTUCKY,KENTON,24214,42958,71998,-0.573291916,,
2016,21119,KENTUCKY,KNOTT,1245,4357,5763,-1.252648217,,
2016,21121,KENTUCKY,KNOX,1761,9885,12012,-1.725136627,,
2016,21123,KENTUCKY,LARUE,1278,4799,6367,-1.323111207,,
2016,21125,KENTUCKY,LAUREL,3440,20592,24833,-1.789431179,,
2016,21127,KENTUCKY,LAWRENCE,1045,4816,6042,-1.527926823,,
2016,21129,KENTUCKY,LEE,444,2151,2667,-1.577863567,,
2016,21131,KENTUCKY,LESLIE,400,4015,4492,-2.306328079,,
2016,21133,KENTUCKY,LETCHER,1542,7293,9134,-1.553834709,,
2016,21135,KENTUCKY,LEWIS,785,4363,5298,-1.715231455,,
2016,21137,KENTUCKY,LINCOLN,1865,7338,9561,-1.369805273,,
2016,21139,KENTUCKY,LIVINGSTON,887,3570,4645,-1.392475892,,
2016,21141,KENTUCKY,LOGAN,2755,7778,10899,-1.037881793,,
2016,21143,KENTUCKY,LYON,1045,2789,3962,-0.981666223,,
2016,21145,KENTUCKY,MCCRACKEN,9134,20774,31307,-0.82169849,,
2016,21147,KENTUCKY,MCCREARY,664,5012,5776,-2.021308167,,
2016,21149,KENTUCKY,MCLEAN,988,3381,4566,-1.230244105,,
2016,21151,KENTUCKY,MADISON,11793,23431,37371,-0.686553797,,
2016,21153,KENTUCKY,MAGOFFIN,1172,3824,5116,-1.182585304,,
2016,21155,KENTUCKY,MARION,2679,5122,8111,-0.648101397,,
2016,21157,KENTUCKY,MARSHALL,3672,12322,16698,-1.21064981,,
2016,21159,KENTUCKY,MARTIN,363,3503,3953,-2.266972189,,
2016,21161,KENTUCKY,MASON,1970,4944,7219,-0.920141177,,
2016,21163,KENTUCKY,MEADE,3026,8660,12231,-1.051473107,,
2016,21165,KENTUCKY,MENIFEE,700,2010,2779,-1.054809666,,
2016,21167,KENTUCKY,MERCER,2395,7740,10585,-1.173018457,,
2016,21169,KENTUCKY,METCALFE,976,3491,4620,-1.274480921,,
2016,21171,KENTUCKY,MONROE,601,4278,4991,-1.962645955,,
2016,21173,KENTUCKY,MONTGOMERY,3158,7856,11452,-0.911338655,,
2016,21175,KENTUCKY,MORGAN,1006,3628,4775,-1.282699461,,
2016,21177,KENTUCKY,MUHLENBERG,3272,9393,13060,-1.054563312,,
2016,21179,KENTUCKY,NELSON,6434,13431,20802,-0.735969039,,
2016,21181,KENTUCKY,NICHOLAS,787,1957,2841,-0.910939719,,
2016,21183,KENTUCKY,OHIO,2080,7942,10398,-1.339797239,,
2016,21185,KENTUCKY,OLDHAM,10268,20469,32853,-0.689879283,,
2016,21187,KENTUCKY,OWEN,1062,3745,5001,-1.260267694,,
2016,21189,KENTUCKY,OWSLEY,256,1474,1759,-1.750557628,,
2016,21191,KENTUCKY,PENDLETON,1164,4604,6007,-1.375063142,,
2016,21193,KENTUCKY,PERRY,2136,8158,10572,-1.34006412,,
2016,21195,KENTUCKY,PIKE,4280,19747,24665,-1.529048571,,
2016,21197,KENTUCKY,POWELL,1272,3513,4957,-1.015879908,,
2016,21199,KENTUCKY,PULASKI,4208,22902,28041,-1.694236768,,
2016,21201,KENTUCKY,ROBERTSON,222,759,1013,-1.229324396,,
2016,21203,KENTUCKY,ROCKCASTLE,915,5609,6691,-1.813203664,,
2016,21205,KENTUCKY,ROWAN,3295,5174,8848,-0.451239916,,
2016,21207,KENTUCKY,RUSSELL,1093,6863,8174,-1.837218455,,
2016,21209,KENTUCKY,SCOTT,7715,15052,24200,-0.668344387,,
2016,21211,KENTUCKY,SHELBY,6276,13196,20580,-0.743180918,,
2016,21213,KENTUCKY,SIMPSON,2144,5077,7531,-0.862047293,,
2016,21215,KENTUCKY,SPENCER,1921,7196,9515,-1.320679432,,
2016,21217,KENTUCKY,TAYLOR,2553,8320,11306,-1.181393117,,
2016,21219,KENTUCKY,TODD,1042,3612,4779,-1.243119692,,
2016,21221,KENTUCKY,TRIGG,1587,4931,6751,-1.133696366,,
2016,21223,KENTUCKY,TRIMBLE,879,2771,3798,-1.148178647,,
2016,21225,KENTUCKY,UNION,1331,4701,6211,-1.261844713,,
2016,21227,KENTUCKY,WARREN,16966,28673,48454,-0.524744572,,
2016,21229,KENTUCKY,WASHINGTON,1420,4013,5636,-1.03888222,,
2016,21231,KENTUCKY,WAYNE,1431,6371,7992,-1.493382943,,
2016,21233,KENTUCKY,WEBSTER,1240,4397,5805,-1.265811111,,
2016,21235,KENTUCKY,WHITLEY,2067,11312,13774,-1.699765828,,
2016,21237,KENTUCKY,WOLFE,753,1804,2635,-0.873696473,,
2016,21239,KENTUCKY,WOODFORD,4958,7697,13563,-0.439828209,,
2016,22001,LOUISIANA,ACADIA,5638,21162,27389,-1.322677728,,
2016,22003,LOUISIANA,ALLEN,2106,6867,9245,-1.181936916,,
2016,22005,LOUISIANA,ASCENSION,16476,36143,54678,-0.785578516,,
2016,22007,LOUISIANA,ASSUMPTION,3931,6714,10904,-0.535301052,,
2016,22009,LOUISIANA,AVOYELLES,5035,11165,16586,-0.796370359,,
